planned_shift_id,hospital_id,unit_id,shift_date,shift_type,role,service_id,rule_id,planned_headcount,baseline_min_staff,demand_patient_count,occupied_bed_demand,physical_bed_capacity,occupancy_rate_proxy,avg_arrival_acuity,queue_triggered_flag
PS_20260220_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-20,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,222.0,28.0,20.0,1.4,1.1373873873873874,1
PS_20260220_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-20,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,58,5,222.0,28.0,20.0,1.4,1.1373873873873874,1
PS_20260220_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-20,PM,ed_physician,S_ED_MD,R_ED_MD_PM,30,4,222.0,28.0,20.0,1.4,1.1373873873873874,1
PS_20260220_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-20,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,222.0,28.0,20.0,1.4,1.1373873873873874,1
PS_20260220_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-20,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,5,4,0.0,9.0,15.0,0.6,0.0,0
PS_20260220_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-20,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,9.0,15.0,0.6,0.0,0
PS_20260220_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-20,PM,ward_nurse,,R_MED_NURSE_PM,6,5,1.0,22.0,80.0,0.275,3.0,0
PS_20260220_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-20,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,7.0,60.0,0.11666666666666667,3.0,0
PS_20260221_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-21,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,206.0,17.0,20.0,0.85,1.0728155339805825,1
PS_20260221_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-21,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,54,4,206.0,17.0,20.0,0.85,1.0728155339805825,1
PS_20260221_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-21,AM,ed_physician,S_ED_MD,R_ED_MD_AM,28,3,206.0,17.0,20.0,0.85,1.0728155339805825,1
PS_20260221_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-21,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,206.0,17.0,20.0,0.85,1.0728155339805825,1
PS_20260221_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-21,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,5,4,0.0,9.0,15.0,0.6,0.0,0
PS_20260221_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-21,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,9.0,15.0,0.6,0.0,0
PS_20260221_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-02-21,AM,hospitalist,,R_MED_MD_AM,3,2,4.0,30.0,80.0,0.375,3.0,0
PS_20260221_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-21,AM,ward_nurse,,R_MED_NURSE_AM,7,6,4.0,30.0,80.0,0.375,3.0,0
PS_20260221_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-21,AM,surgical_nurse,,R_SURG_NURSE_AM,6,5,2.0,9.0,60.0,0.15,3.0,0
PS_20260221_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-21,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,208.0,19.0,20.0,0.95,1.0769230769230769,1
PS_20260221_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-21,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,44,3,208.0,19.0,20.0,0.95,1.0769230769230769,1
PS_20260221_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-21,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,23,2,208.0,19.0,20.0,0.95,1.0769230769230769,1
PS_20260221_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-21,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,208.0,19.0,20.0,0.95,1.0769230769230769,1
PS_20260221_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-21,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,6.0,15.0,0.4,0.0,0
PS_20260221_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-21,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,6.0,15.0,0.4,0.0,0
PS_20260221_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-21,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,5,4,6.0,28.0,80.0,0.35,3.0,0
PS_20260221_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-21,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,3,3,0.0,9.0,60.0,0.15,0.0,0
PS_20260221_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-21,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,212.0,13.0,20.0,0.65,1.0589622641509433,1
PS_20260221_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-21,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,55,5,212.0,13.0,20.0,0.65,1.0589622641509433,1
PS_20260221_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-21,PM,ed_physician,S_ED_MD,R_ED_MD_PM,29,4,212.0,13.0,20.0,0.65,1.0589622641509433,1
PS_20260221_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-21,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,212.0,13.0,20.0,0.65,1.0589622641509433,1
PS_20260221_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-21,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,5,4,0.0,9.0,15.0,0.6,0.0,0
PS_20260221_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-21,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,9.0,15.0,0.6,0.0,0
PS_20260221_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-21,PM,ward_nurse,,R_MED_NURSE_PM,5,5,0.0,27.0,80.0,0.3375,0.0,0
PS_20260221_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-21,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,10.0,60.0,0.16666666666666666,3.0,0
PS_20260222_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-22,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,189.0,20.0,20.0,1.0,1.119047619047619,1
PS_20260222_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-22,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,50,4,189.0,20.0,20.0,1.0,1.119047619047619,1
PS_20260222_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-22,AM,ed_physician,S_ED_MD,R_ED_MD_AM,26,3,189.0,20.0,20.0,1.0,1.119047619047619,1
PS_20260222_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-22,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,189.0,20.0,20.0,1.0,1.119047619047619,1
PS_20260222_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-22,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260222_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-22,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260222_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-02-22,AM,hospitalist,,R_MED_MD_AM,3,2,1.0,28.0,80.0,0.35,3.0,0
PS_20260222_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-22,AM,ward_nurse,,R_MED_NURSE_AM,7,6,1.0,28.0,80.0,0.35,3.0,0
PS_20260222_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-22,AM,surgical_nurse,,R_SURG_NURSE_AM,5,5,0.0,8.0,60.0,0.13333333333333333,0.0,0
PS_20260222_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-22,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,214.0,16.0,20.0,0.8,1.1261682242990654,1
PS_20260222_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-22,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,45,3,214.0,16.0,20.0,0.8,1.1261682242990654,1
PS_20260222_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-22,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,24,2,214.0,16.0,20.0,0.8,1.1261682242990654,1
PS_20260222_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-22,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,214.0,16.0,20.0,0.8,1.1261682242990654,1
PS_20260222_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-22,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,3.0,15.0,0.2,0.0,0
PS_20260222_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-22,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,3.0,15.0,0.2,0.0,0
PS_20260222_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-22,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,5,4,1.0,30.0,80.0,0.375,3.0,0
PS_20260222_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-22,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,3,3,0.0,7.0,60.0,0.11666666666666667,0.0,0
PS_20260222_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-22,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,226.0,19.0,20.0,0.95,1.1150442477876106,1
PS_20260222_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-22,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,59,5,226.0,19.0,20.0,0.95,1.1150442477876106,1
PS_20260222_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-22,PM,ed_physician,S_ED_MD,R_ED_MD_PM,31,4,226.0,19.0,20.0,0.95,1.1150442477876106,1
PS_20260222_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-22,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,226.0,19.0,20.0,0.95,1.1150442477876106,1
PS_20260222_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-22,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,4.0,15.0,0.26666666666666666,0.0,0
PS_20260222_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-22,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,4.0,15.0,0.26666666666666666,0.0,0
PS_20260222_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-22,PM,ward_nurse,,R_MED_NURSE_PM,6,5,2.0,29.0,80.0,0.3625,3.0,0
PS_20260222_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-22,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,7.0,60.0,0.11666666666666667,3.0,0
PS_20260223_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-23,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,224.0,19.0,20.0,0.95,1.1205357142857142,1
PS_20260223_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-23,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,58,4,224.0,19.0,20.0,0.95,1.1205357142857142,1
PS_20260223_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-23,AM,ed_physician,S_ED_MD,R_ED_MD_AM,30,3,224.0,19.0,20.0,0.95,1.1205357142857142,1
PS_20260223_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-23,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,224.0,19.0,20.0,0.95,1.1205357142857142,1
PS_20260223_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-23,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,3.0,15.0,0.2,0.0,0
PS_20260223_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-23,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,3.0,15.0,0.2,0.0,0
PS_20260223_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-02-23,AM,hospitalist,,R_MED_MD_AM,2,2,0.0,31.0,80.0,0.3875,0.0,0
PS_20260223_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-23,AM,ward_nurse,,R_MED_NURSE_AM,7,6,0.0,31.0,80.0,0.3875,0.0,0
PS_20260223_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-23,AM,surgical_nurse,,R_SURG_NURSE_AM,6,5,2.0,8.0,60.0,0.13333333333333333,3.0,0
PS_20260223_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-23,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,218.0,14.0,20.0,0.7,1.0412844036697249,1
PS_20260223_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-23,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,46,3,218.0,14.0,20.0,0.7,1.0412844036697249,1
PS_20260223_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-23,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,24,2,218.0,14.0,20.0,0.7,1.0412844036697249,1
PS_20260223_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-23,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,218.0,14.0,20.0,0.7,1.0412844036697249,1
PS_20260223_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-23,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,4.0,15.0,0.26666666666666666,0.0,0
PS_20260223_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-23,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,4.0,15.0,0.26666666666666666,0.0,0
PS_20260223_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-23,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,5,4,3.0,31.0,80.0,0.3875,3.0,0
PS_20260223_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-23,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,4,3,1.0,6.0,60.0,0.1,3.0,0
PS_20260223_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-23,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,203.0,20.0,20.0,1.0,1.1551724137931034,1
PS_20260223_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-23,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,53,5,203.0,20.0,20.0,1.0,1.1551724137931034,1
PS_20260223_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-23,PM,ed_physician,S_ED_MD,R_ED_MD_PM,28,4,203.0,20.0,20.0,1.0,1.1551724137931034,1
PS_20260223_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-23,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,203.0,20.0,20.0,1.0,1.1551724137931034,1
PS_20260223_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-23,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,3.0,15.0,0.2,0.0,0
PS_20260223_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-23,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,3.0,15.0,0.2,0.0,0
PS_20260223_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-23,PM,ward_nurse,,R_MED_NURSE_PM,7,5,4.0,32.0,80.0,0.4,3.0,0
PS_20260223_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-23,PM,surgical_nurse,,R_SURG_NURSE_PM,4,4,0.0,7.0,60.0,0.11666666666666667,0.0,0
PS_20260224_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-24,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,239.0,16.0,20.0,0.8,1.108786610878661,1
PS_20260224_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-24,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,62,4,239.0,16.0,20.0,0.8,1.108786610878661,1
PS_20260224_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-24,AM,ed_physician,S_ED_MD,R_ED_MD_AM,32,3,239.0,16.0,20.0,0.8,1.108786610878661,1
PS_20260224_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-24,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,239.0,16.0,20.0,0.8,1.108786610878661,1
PS_20260224_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-24,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,6,4,1.0,4.0,15.0,0.26666666666666666,5.0,0
PS_20260224_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-24,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,2,1,1.0,4.0,15.0,0.26666666666666666,5.0,0
PS_20260224_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-02-24,AM,hospitalist,,R_MED_MD_AM,3,2,1.0,28.0,80.0,0.35,3.0,0
PS_20260224_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-24,AM,ward_nurse,,R_MED_NURSE_AM,7,6,1.0,28.0,80.0,0.35,3.0,0
PS_20260224_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-24,AM,surgical_nurse,,R_SURG_NURSE_AM,6,5,1.0,6.0,60.0,0.1,3.0,0
PS_20260224_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-24,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,213.0,22.0,20.0,1.1,1.0258215962441315,1
PS_20260224_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-24,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,45,3,213.0,22.0,20.0,1.1,1.0258215962441315,1
PS_20260224_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-24,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,24,2,213.0,22.0,20.0,1.1,1.0258215962441315,1
PS_20260224_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-24,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,213.0,22.0,20.0,1.1,1.0258215962441315,1
PS_20260224_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-24,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,7,4,2.0,5.0,15.0,0.3333333333333333,5.5,0
PS_20260224_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-24,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,3,1,2.0,5.0,15.0,0.3333333333333333,5.5,0
PS_20260224_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-24,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,5,4,1.0,31.0,80.0,0.3875,3.0,0
PS_20260224_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-24,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,3,3,0.0,7.0,60.0,0.11666666666666667,0.0,0
PS_20260224_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-24,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,271.0,21.0,20.0,1.05,1.0922509225092252,1
PS_20260224_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-24,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,70,5,271.0,21.0,20.0,1.05,1.0922509225092252,1
PS_20260224_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-24,PM,ed_physician,S_ED_MD,R_ED_MD_PM,36,4,271.0,21.0,20.0,1.05,1.0922509225092252,1
PS_20260224_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-24,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,271.0,21.0,20.0,1.05,1.0922509225092252,1
PS_20260224_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-24,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,4.0,15.0,0.26666666666666666,0.0,0
PS_20260224_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-24,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,4.0,15.0,0.26666666666666666,0.0,0
PS_20260224_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-24,PM,ward_nurse,,R_MED_NURSE_PM,7,5,4.0,32.0,80.0,0.4,3.0,0
PS_20260224_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-24,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,7.0,60.0,0.11666666666666667,3.0,0
PS_20260225_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-25,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,219.0,17.0,20.0,0.85,1.0616438356164384,1
PS_20260225_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-25,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,57,4,219.0,17.0,20.0,0.85,1.0616438356164384,1
PS_20260225_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-25,AM,ed_physician,S_ED_MD,R_ED_MD_AM,30,3,219.0,17.0,20.0,0.85,1.0616438356164384,1
PS_20260225_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-25,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,219.0,17.0,20.0,0.85,1.0616438356164384,1
PS_20260225_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-25,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260225_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-25,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260225_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-02-25,AM,hospitalist,,R_MED_MD_AM,3,2,1.0,29.0,80.0,0.3625,3.0,0
PS_20260225_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-25,AM,ward_nurse,,R_MED_NURSE_AM,7,6,1.0,29.0,80.0,0.3625,3.0,0
PS_20260225_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-25,AM,surgical_nurse,,R_SURG_NURSE_AM,6,5,3.0,7.0,60.0,0.11666666666666667,3.0,0
PS_20260225_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-25,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,227.0,18.0,20.0,0.9,1.1013215859030836,1
PS_20260225_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-25,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,48,3,227.0,18.0,20.0,0.9,1.1013215859030836,1
PS_20260225_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-25,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,25,2,227.0,18.0,20.0,0.9,1.1013215859030836,1
PS_20260225_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-25,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,227.0,18.0,20.0,0.9,1.1013215859030836,1
PS_20260225_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-02-25,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260225_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-02-25,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260225_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-02-25,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,5,4,1.0,27.0,80.0,0.3375,3.0,0
PS_20260225_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-02-25,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,4,3,1.0,7.0,60.0,0.11666666666666667,3.0,0
PS_20260225_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-02-25,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,223.0,21.0,20.0,1.05,1.109865470852018,1
PS_20260225_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-02-25,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,58,5,223.0,21.0,20.0,1.05,1.109865470852018,1
PS_20260225_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-02-25,PM,ed_physician,S_ED_MD,R_ED_MD_PM,30,4,223.0,21.0,20.0,1.05,1.109865470852018,1
PS_20260225_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-02-25,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,223.0,21.0,20.0,1.05,1.109865470852018,1
